id,corners
0,893.8682020464912,2123.00229052332,771.7232331214473,2132.991841885203,781.2587139671668,2277.840336632624,924.7449971651658,2264.2182211391046,920.6583625171334,2170.2256242340663,894.7763430792838,2143.889534279995,893.8682020464912,2123.00229052332
1,922.2476093275473,2170.2256242341828,1027.8190044080839,2163.301048858324,1075.0423381188884,2067.94624040334,1047.798107127659,1980.310630728025,948.8107345411554,1785.2873439117102,694.3042100695893,1563.2468613666715,794.0862060589716,2000.2897334518493,894.8898607110605,2123.0022905231453,895.6844841148704,2143.4354637634824,922.2476093275473,2170.2256242341828
2,949.208046243526,1784.492720508133,967.1438316451386,1762.9811297910055,643.3915534149855,1488.2684673372423,463.12555838096887,1432.8718643300235,455.40635960176587,1459.6620248007239,634.310143083334,1510.0638521270594,949.208046243526,1784.492720508133
3,454.3847009418532,1459.4349895427586,461.99038209207356,1432.8718643303146,455.0658067157492,1361.8098285054439,533.1659355452284,1165.1972948815092,333.3749083066359,1137.4989933778998,289.3300682110712,1314.58649479429,454.3847009418532,1459.4349895427586
4,333.5451847463846,1136.8746464179712,534.8119411673397,1164.4878096997272,455.91718893218786,1362.2355196146527,463.01204075012356,1431.9069644827978,507.39743373543024,1445.7561152345734,591.2869616486132,1229.618549403327,772.0070271957666,1293.1884217066108,1161.5995303122327,899.9633544589742,1154.3344020489603,664.7548269366962,409.65875506866723,699.264186187007,282.06493994407356,926.7535149294999,333.5451847463846,1136.8746464179712
