name,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
MP_A,22.970756390115092,86.86940390255965,-1.1172006094925258,-0.0026615657940858,-0.0008901605442368258,-0.7157306256858592,0.6983708149236032
MP_B,9.423431041599226,-1.974157408892251,-0.61285236144875,0.00926533793614646,-0.021706197777722428,-0.9995829566144112,0.016640532952872763
